"store","avg_sales_promo","avg_sales_nonpromo","promo_uplift"
226,"8373.1361111111111111","4559.4759450171821306","3813.6601660939289805"
587,"10313.311188811189","6505.5508474576271186","3807.7603413535618814"
539,"11652.541958041958","7844.8983050847457627","3807.6436529572122373"
205,"7791.8055555555555556","3985.9398625429553265","3805.8656930126002291"
641,"7117.0861111111111111","3313.1185567010309278","3803.9675544100801833"
508,"7925.3083333333333333","4121.3470790378006873","3803.9612542955326460"
4,"10370.511111111111","6568.9398625429553265","3801.5712485681556735"
1016,"6814.2194444444444444","3025.4553264604810997","3788.7641179839633447"
717,"6927.7000000000000000","3147.3075601374570447","3780.3924398625429553"
1050,"8462.0611111111111111","4681.9054982817869416","3780.1556128293241695"
151,"7929.4444444444444444","4149.3058419243986254","3780.1386025200458190"
278,"8279.4944444444444444","4499.7268041237113402","3779.7676403207331042"
699,"9096.9805555555555556","5323.5498281786941581","3773.4307273768613975"
863,"9587.2888888888888889","5816.9020618556701031","3770.3868270332187858"
62,"7706.0416666666666667","3938.7233676975945017","3767.3182989690721650"
687,"9241.6777777777777778","5489.9415807560137457","3751.7361970217640321"
658,"7327.4444444444444444","3577.2319587628865979","3750.2124856815578465"
737,"7372.1611111111111111","3628.6374570446735395","3743.5236540664375716"
752,"6653.1805555555555556","2913.9140893470790378","3739.2664662084765178"
450,"9560.0138888888888889","5822.3780068728522337","3737.6358820160366552"
126,"7690.8111111111111111","3953.3470790378006873","3737.4640320733104238"
1093,"9208.4166666666666667","5479.8195876288659794","3728.5970790378006873"
128,"8479.1694444444444444","4758.7594501718213058","3720.4099942726231386"
960,"7872.9305555555555556","4152.7096219931271478","3720.2209335624284078"
517,"7101.5111111111111111","3383.0704467353951890","3718.4406643757159221"
319,"8773.6027777777777778","5062.8367697594501718","3710.7660080183276060"
720,"8254.4750000000000000","4547.4810996563573883","3706.9939003436426117"
666,"8077.6388888888888889","4371.0584192439862543","3706.5804696449026346"
325,"7651.3972222222222222","3946.7972508591065292","3704.5999713631156930"
628,"7472.9305555555555556","3771.3298969072164948","3701.6006586483390608"
59,"6852.9027777777777778","3152.8883161512027491","3700.0144616265750287"
815,"9189.0664335664335664","5496.0550847457627119","3693.0113488206708545"
767,"7293.0694444444444444","3602.8230240549828179","3690.2464203894616265"
749,"6569.6750000000000000","2882.8487972508591065","3686.8262027491408935"
738,"9313.9611111111111111","5627.4467353951890034","3686.5143757159221077"
137,"9084.5139860139860140","5400.1440677966101695","3684.3699182173758445"
572,"7949.3555555555555556","4267.8728522336769759","3681.4827033218785797"
18,"7720.0500000000000000","4039.3797250859106529","3680.6702749140893471"
802,"7966.4277777777777778","4287.7817869415807560","3678.6459908361970218"
605,"8076.0777777777777778","4397.6151202749140893","3678.4626575028636885"
657,"7258.4555555555555556","3583.1872852233676976","3675.2682703321878580"
391,"6931.9000000000000000","3259.6821305841924399","3672.2178694158075601"
849,"9052.8583333333333333","5386.0171821305841924","3666.8411512027491409"
1035,"6302.6777777777777778","2637.1649484536082474","3665.5128293241695304"
340,"7659.6138888888888889","3998.7680412371134021","3660.8458476517754868"
953,"6679.8277777777777778","3020.9690721649484536","3658.8587056128293242"
1001,"6759.5611111111111111","3102.3402061855670103","3657.2209049255441008"
101,"8475.0222222222222222","4820.2336769759450172","3654.7885452462772050"
880,"8448.2888888888888889","4796.5652920962199313","3651.7235967926689576"
824,"7941.4638888888888889","4294.1134020618556701","3647.3504868270332188"
1054,"7269.3333333333333333","3632.0927835051546392","3637.2405498281786941"
298,"9156.2202797202797203","5519.6207627118644068","3636.5995170084153135"
516,"7108.5111111111111111","3472.0670103092783505","3636.4441008018327606"
463,"7283.6000000000000000","3652.3247422680412371","3631.2752577319587629"
1082,"8076.7666666666666667","4445.5292096219931271","3631.2374570446735396"
215,"7432.5734265734265734","3802.8877118644067797","3629.6857147090197937"
92,"7201.5222222222222222","3571.9398625429553265","3629.5823596792668957"
28,"6571.0805555555555556","2947.3556701030927835","3623.7248854524627721"
886,"7566.4694444444444444","3943.2182130584192440","3623.2512313860252004"
293,"7439.9027777777777778","3816.9501718213058419","3622.9526059564719359"
990,"7541.9000000000000000","3924.4690721649484536","3617.4309278350515464"
140,"8423.4972222222222222","4812.4896907216494845","3611.0075315005727377"
418,"6576.4694444444444444","2966.5498281786941581","3609.9196162657502863"
1017,"8110.4055555555555556","4501.1872852233676976","3609.2182703321878580"
413,"8036.6293706293706294","4431.6419491525423729","3604.9874214768282565"
524,"9438.5138888888888889","5833.9639175257731959","3604.5499713631156930"
1029,"6711.7194444444444444","3107.6443298969072165","3604.0751145475372279"
34,"8910.7444444444444444","5307.2457044673539519","3603.4987399770904925"
985,"9143.3527777777777778","5541.7405498281786942","3601.6122279495990836"
33,"9201.1527777777777778","5600.9329896907216495","3600.2197880870561283"
1073,"8241.6111111111111111","4641.9948453608247423","3599.6162657502863688"
245,"9600.4416666666666667","6001.5738831615120275","3598.8677835051546392"
834,"7104.8333333333333333","3510.6477663230240550","3594.1855670103092783"
52,"8316.2167832167832168","4723.1016949152542373","3593.1150883015289795"
1020,"9705.4666666666666667","6117.4862542955326460","3587.9804123711340207"
977,"6156.3881118881118881","2571.1101694915254237","3585.2779423965864644"
21,"6736.9000000000000000","3152.0257731958762887","3584.8742268041237113"
139,"7535.6573426573426573","3952.3368644067796610","3583.3204782505629963"
730,"8917.8083333333333333","5335.0532646048109966","3582.7550687285223367"
856,"8153.7555555555555556","4577.7903780068728522","3575.9651775486827034"
673,"8083.4166666666666667","4513.5498281786941581","3569.8668384879725086"
483,"6302.1472222222222222","2733.6735395189003436","3568.4736827033218786"
866,"7902.8916666666666667","4335.1855670103092784","3567.7060996563573883"
350,"8018.0694444444444444","4451.4639175257731959","3566.6055269186712485"
599,"10330.872222222222","6770.3642611683848797","3560.5079610538371203"
607,"5435.1916666666666667","1880.7989690721649485","3554.3926975945017182"
855,"6942.1027777777777778","3399.3797250859106529","3542.7230526918671249"
541,"7745.9861111111111111","4204.3951890034364261","3541.5909221076746850"
184,"7624.7583333333333333","4087.3814432989690722","3537.3768900343642611"
515,"9670.4361111111111111","6142.5154639175257732","3527.9206471935853379"
15,"7730.6944444444444444","4206.9759450171821306","3523.7184994272623138"
670,"7590.5419580419580420","4070.8961864406779661","3519.6457716012800759"
487,"7999.8055555555555556","4480.2766323024054983","3519.5289232531500573"
973,"7499.5166666666666667","3982.3058419243986254","3517.2108247422680413"
70,"7657.8555555555555556","4142.0103092783505155","3515.8452462772050401"
850,"7251.2888888888888889","3741.0945017182130584","3510.1943871706758305"
684,"8520.0069930069930070","5012.6440677966101695","3507.3629252103828375"
294,"6949.3333333333333333","3444.7233676975945017","3504.6099656357388316"
775,"9313.6398601398601399","5809.3898305084745763","3504.2500296313855636"
303,"7195.9833333333333333","3693.4226804123711340","3502.5606529209621993"
659,"6842.8861111111111111","3341.0635738831615120","3501.8225372279495991"
651,"8461.5750000000000000","4959.7800687285223368","3501.7949312714776632"
740,"7946.2638888888888889","4448.9707903780068729","3497.2930985108820160"
701,"6912.0594405594405594","3427.2733050847457627","3484.7861354746947967"
275,"8277.7727272727272727","4793.7012711864406780","3484.0714560862865947"
116,"8215.1972222222222222","4732.2302405498281787","3482.9669816723940435"
430,"9250.2377622377622378","5770.8241525423728814","3479.4136096953893564"
265,"6246.5277777777777778","2768.1477663230240550","3478.3800114547537228"
781,"6222.5611111111111111","2748.0807560137457045","3474.4803550973654066"
176,"6510.6222222222222222","3037.5876288659793814","3473.0345933562428408"
984,"7143.6361111111111111","3670.8814432989690722","3472.7546678121420389"
39,"6157.1972222222222222","2686.5326460481099656","3470.6645761741122566"
38,"7108.5777777777777778","3640.0841924398625430","3468.4935853379152348"
986,"7240.1250000000000000","3772.4914089347079038","3467.6335910652920962"
44,"6701.8944444444444444","3234.4707903780068729","3467.4236540664375715"
331,"7234.7888888888888889","3771.1048109965635739","3463.6840778923253150"
20,"8490.9615384615384615","5027.8135593220338983","3463.1479791395045632"
63,"7927.9833333333333333","4466.8969072164948454","3461.0864261168384879"
246,"8030.7833333333333333","4571.2457044673539519","3459.5376288659793814"
600,"7960.2666666666666667","4501.1202749140893471","3459.1463917525773196"
1025,"8253.5722222222222222","4795.3659793814432990","3458.2062428407789232"
950,"6857.4500000000000000","3404.8350515463917526","3452.6149484536082474"
111,"7746.0111111111111111","4295.8230240549828179","3450.1880870561282932"
919,"6684.0209790209790210","3234.0317796610169492","3449.9891993599620718"
361,"7319.7138888888888889","3871.2577319587628866","3448.4561569301260023"
827,"12742.827777777778","9300.3367697594501718","3442.4910080183278282"
292,"6821.1861111111111111","3380.2852233676975945","3440.9008877434135166"
193,"6546.0638888888888889","3109.4828178694158076","3436.5810710194730813"
180,"8129.6305555555555556","4697.3556701030927835","3432.2748854524627721"
187,"7345.7638888888888889","3915.5257731958762887","3430.2381156930126002"
1070,"7973.2611111111111111","4544.3986254295532646","3428.8624856815578465"
1039,"8813.4277777777777778","5386.6752577319587629","3426.7525200458190149"
785,"7500.8861111111111111","4075.8659793814432990","3425.0201317296678121"
363,"8052.8611111111111111","4629.1804123711340206","3423.6806987399770905"
562,"20082.855555555556","16662.360824742268","3420.494730813288"
144,"8492.3986013986013986","5074.2648305084745763","3418.1337708901268223"
910,"6838.5833333333333333","3420.9261168384879725","3417.6572164948453608"
482,"9030.4944444444444444","5612.8745704467353952","3417.6198739977090492"
805,"7120.6398601398601399","3703.1504237288135593","3417.4894364110465806"
80,"8409.2527777777777778","4992.6907216494845361","3416.5620561282932417"
277,"7414.8006993006993007","3999.6991525423728814","3415.1015467583264193"
456,"7228.6638888888888889","3814.6529209621993127","3414.0109679266895762"
72,"5755.3076923076923077","2346.7330508474576271","3408.5746414602346806"
602,"7328.8194444444444444","3921.0584192439862543","3407.7610252004581901"
1028,"6018.2694444444444444","2611.9347079037800687","3406.3347365406643757"
311,"7607.9250000000000000","4202.5498281786941581","3405.3751718213058419"
452,"6389.6888888888888889","2984.8591065292096220","3404.8297823596792669"
87,"6981.7388888888888889","3582.2353951890034364","3399.5034936998854525"
438,"6367.1555555555555556","2968.6048109965635739","3398.5507445589919817"
803,"7034.9472222222222222","3639.3195876288659794","3395.6276345933562428"
58,"7319.2937062937062937","3928.1970338983050847","3391.0966723954012090"
190,"8018.7692307692307692","4627.9279661016949153","3390.8412646675358539"
888,"8748.6611111111111111","5363.3934707903780069","3385.2676403207331042"
994,"5844.8500000000000000","2460.7164948453608247","3384.1335051546391753"
74,"7243.2472222222222222","3861.8144329896907216","3381.4327892325315006"
444,"12139.177777777778","8763.7817869415807560","3375.3959908361972440"
54,"8672.7194444444444444","5301.0979381443298969","3371.6215063001145475"
200,"8475.1027777777777778","5103.5704467353951890","3371.5323310423825888"
348,"9031.8321678321678322","5661.5932203389830508","3370.2389474931847814"
522,"8856.1153846153846154","5487.3114406779661017","3368.8039439374185137"
1075,"11639.563888888889","8271.9965635738831615","3367.5673253150058385"
312,"6696.0527777777777778","3330.1580756013745704","3365.8947021764032074"
5,"5944.2666666666666667","2582.2714776632302405","3361.9951890034364262"
1007,"7899.7888888888888889","4537.9725085910652921","3361.8163802978235968"
405,"5811.0666666666666667","2456.4278350515463918","3354.6388316151202749"
491,"7635.4750000000000000","4283.9003436426116838","3351.5746563573883162"
712,"7356.1258741258741259","4004.8411016949152542","3351.2847724309588717"
446,"6149.1722222222222222","2798.0326460481099656","3351.1395761741122566"
464,"10927.594444444444","7577.1993127147766323","3350.3951317296673677"
629,"8365.7517482517482517","5015.6758474576271186","3350.0759007941211331"
397,"6679.8611111111111111","3330.0412371134020619","3349.8198739977090492"
230,"8353.3472222222222222","5019.1082474226804124","3334.2389747995418098"
783,"7751.2805555555555556","4423.0309278350515464","3328.2496277205040092"
434,"10199.902097902098","6872.0932203389830508","3327.8088775631149492"
65,"6289.3277777777777778","2962.0274914089347079","3327.3002863688430699"
848,"7426.3361111111111111","4099.0876288659793814","3327.2484822451317297"
746,"7061.3833333333333333","3736.7525773195876289","3324.6307560137457044"
1111,"6395.2944444444444444","3073.4879725085910653","3321.8064719358533791"
228,"8623.4916666666666667","5301.6941580756013746","3321.7975085910652921"
648,"7522.5138888888888889","4202.5910652920962199","3319.9228235967926690"
49,"8075.2333333333333333","4756.3780068728522337","3318.8553264604810996"
2,"6172.8166666666666667","2855.0584192439862543","3317.7582474226804124"
757,"7179.6750000000000000","3862.7010309278350515","3316.9739690721649485"
793,"6044.1722222222222222","2729.0738831615120275","3315.0983390607101947"
567,"6382.1333333333333333","3067.9793814432989691","3314.1539518900343642"
203,"7672.0444444444444444","4357.9072164948453608","3314.1372279495990836"
1037,"7765.3583333333333333","4452.7439862542955326","3312.6143470790378007"
612,"7663.8881118881118881","4352.8622881355932203","3311.0258237525186678"
1023,"7136.2250000000000000","3831.6168384879725086","3304.6081615120274914"
23,"6606.7416666666666667","3302.1855670103092784","3304.5560996563573883"
227,"6949.2638888888888889","3645.9948453608247423","3303.2690435280641466"
1098,"6394.9805555555555556","3093.1529209621993127","3301.8276345933562429"
346,"7688.5138888888888889","4386.7611683848797251","3301.7527205040091638"
1088,"6239.0388888888888889","2946.6151202749140893","3292.4237686139747996"
13,"6174.7867132867132867","2882.6038135593220339","3292.1828997273912528"
647,"6839.8416666666666667","3547.9793814432989691","3291.8622852233676976"
839,"6297.3305555555555556","3011.4312714776632302","3285.8992840778923254"
244,"6386.2055555555555556","3105.0721649484536082","3281.1333906071019474"
828,"6332.7083333333333333","3051.8608247422680412","3280.8475085910652921"
192,"9440.7062937062937063","6161.9258474576271186","3278.7804462486665877"
351,"7024.5555555555555556","3748.5738831615120275","3275.9816723940435281"
79,"6538.4472222222222222","3263.9931271477663230","3274.4540950744558992"
606,"6879.3666666666666667","3610.5996563573883162","3268.7670103092783505"
992,"6744.8750000000000000","3478.6975945017182131","3266.1774054982817869"
918,"6312.9777777777777778","3047.0790378006872852","3265.8987399770904926"
947,"8886.5972222222222222","5620.9003436426116838","3265.6968785796105384"
653,"6908.0444444444444444","3644.8144329896907216","3263.2300114547537228"
436,"6575.2972222222222222","3316.6512027491408935","3258.6460194730813287"
37,"7899.5722222222222222","4648.1219931271477663","3251.4502290950744559"
778,"6864.4790209790209790","3617.2478813559322034","3247.2311396230887756"
542,"7141.7692307692307692","3904.3750000000000000","3237.3942307692307692"
169,"7867.1194444444444444","4634.9415807560137457","3232.1778636884306987"
155,"7671.1923076923076923","4441.8389830508474576","3229.3533246414602347"
854,"7433.3694444444444444","4216.7680412371134021","3216.6014032073310423"
267,"9717.4888888888888889","6502.4158075601374570","3215.0730813287514319"
621,"6877.4555555555555556","3664.6993127147766323","3212.7562428407789233"
771,"7513.3741258741258741","4305.6483050847457627","3207.7258207893801114"
471,"7828.6678321678321678","4625.5656779661016949","3203.1021542017304729"
1000,"8108.3391608391608392","4907.9237288135593220","3200.4154320256015172"
935,"6678.8055555555555556","3480.7268041237113402","3198.0787514318442154"
748,"6719.2055555555555556","3523.6013745704467354","3195.6041809851088202"
908,"5480.3305555555555556","2292.9226804123711340","3187.4078751431844216"
694,"8584.8321678321678322","5403.1716101694915254","3181.6605576626763068"
823,"6794.7222222222222222","3613.3487972508591065","3181.3734249713631157"
1044,"7427.3444444444444444","4246.5034364261168385","3180.8410080183276059"
149,"6548.3776223776223776","3368.9385593220338983","3179.4390630555884793"
136,"6483.5979020979020979","3304.5254237288135593","3179.0724783690885386"
443,"6311.3166666666666667","3133.6443298969072165","3177.6723367697594502"
891,"8533.9194444444444444","5356.4965635738831615","3177.4228808705612829"
723,"7792.2805555555555556","4616.5841924398625430","3175.6963631156930126"
480,"6068.3194444444444444","2895.4347079037800687","3172.8847365406643757"
14,"6511.7611111111111111","3345.2577319587628866","3166.5033791523482245"
589,"5711.0055555555555556","2545.0395189003436426","3165.9660366552119130"
930,"7865.7500000000000000","4704.9879725085910653","3160.7620274914089347"
944,"8552.0944444444444444","5393.0652920962199313","3159.0291523482245131"
936,"7787.0055555555555556","4628.0481099656357388","3158.9574455899198168"
832,"7382.0527777777777778","4223.7800687285223368","3158.2727090492554410"
36,"9650.2027972027972028","6492.0021186440677966","3158.2006785587294062"
46,"6358.3951048951048951","3200.4745762711864407","3157.9205286239184544"
222,"6095.5416666666666667","2941.3247422680412371","3154.2169243986254296"
161,"7946.1388888888888889","4792.3780068728522337","3153.7608820160366552"
1006,"7220.3944444444444444","4073.5189003436426117","3146.8755441008018327"
426,"6135.5694444444444444","2988.7903780068728522","3146.7790664375715922"
9,"7365.9611111111111111","4227.3453608247422680","3138.6157502863688431"
367,"6311.6055555555555556","3173.7886597938144330","3137.8168957617411226"
323,"8026.5333333333333333","4893.5790378006872852","3132.9542955326460481"
870,"7613.9555555555555556","4481.6529209621993127","3132.3026345933562429"
660,"5737.8531468531468531","2606.9894067796610169","3130.8637400734858362"
119,"6930.9166666666666667","3802.1597938144329897","3128.7568728522336770"
551,"7391.9111111111111111","4263.6855670103092784","3128.2255441008018327"
224,"7400.9777777777777778","4273.1323024054982818","3127.8454753722794960"
942,"6955.2638888888888889","3827.6426116838487973","3127.6212772050400916"
6,"6494.7250000000000000","3367.1082474226804124","3127.6167525773195876"
997,"6207.8694444444444444","3081.6168384879725086","3126.2526059564719358"
1071,"6947.5194444444444444","3821.7147766323024055","3125.8046678121420389"
477,"7043.6818181818181818","3920.3834745762711864","3123.2983436055469954"
1015,"6919.3277777777777778","3804.5103092783505155","3114.8174684994272623"
639,"5837.6472222222222222","2726.4192439862542955","3111.2279782359679267"
314,"6169.0361111111111111","3060.8711340206185567","3108.1649770904925544"
518,"6753.3776223776223776","3649.3771186440677966","3104.0005037335545810"
1031,"5922.5750000000000000","2819.9948453608247423","3102.5801546391752577"
613,"7502.0972222222222222","4400.0549828178694158","3102.0422394043528064"
495,"6167.2722222222222222","3067.0068728522336770","3100.2653493699885452"
288,"6546.2237762237762238","3447.0042372881355932","3099.2195389356406306"
865,"8171.2277777777777778","5073.4140893470790378","3097.8136884306987400"
141,"6483.2472222222222222","3386.9192439862542955","3096.3279782359679267"
109,"7292.0111111111111111","4197.4329896907216495","3094.5781214203894616"
514,"6643.2342657342657343","3559.9004237288135593","3083.3338420054521750"
614,"7360.7972222222222222","4279.7130584192439863","3081.0841638029782359"
268,"5965.9666666666666667","2885.0378006872852234","3080.9288659793814433"
1008,"6335.9388888888888889","3262.2800687285223368","3073.6588201603665521"
104,"10326.547222222222","7253.6907216494845361","3072.8565005727374639"
475,"7227.6527777777777778","4161.0395189003436426","3066.6132588774341352"
1061,"7976.7638888888888889","4916.3831615120274914","3060.3807273768613975"
890,"6603.6538461538461538","3549.0593220338983051","3054.5945241199478487"
875,"6070.4333333333333333","3020.0670103092783505","3050.3663230240549828"
1021,"9140.5805555555555556","6091.5068728522336770","3049.0736827033218786"
160,"6634.5555555555555556","3586.2611683848797251","3048.2943871706758305"
1047,"5905.5583333333333333","2861.0360824742268041","3044.5222508591065292"
922,"7973.6250000000000000","4929.5979381443298969","3044.0270618556701031"
829,"6787.1194444444444444","3746.8728522336769759","3040.2465922107674685"
225,"6191.6416666666666667","3153.0292096219931271","3038.6124570446735396"
833,"6433.4888888888888889","3397.3986254295532646","3036.0902634593356243"
462,"5875.0944444444444444","2842.5859106529209622","3032.5085337915234822"
289,"7114.3333333333333333","4081.9914089347079038","3032.3419243986254295"
619,"5417.7342657342657343","2388.4936440677966102","3029.2406216664691241"
795,"5632.8694444444444444","2610.7886597938144330","3022.0807846506300114"
961,"7259.2472222222222222","4239.2766323024054983","3019.9705899198167239"
393,"6738.6527777777777778","3732.9450171821305842","3005.7077605956471936"
790,"8033.7638888888888889","5032.0532646048109966","3001.7106242840778923"
644,"9173.8111888111888112","6172.2457627118644068","3001.5654260993244044"
690,"6475.0833333333333333","3476.9243986254295533","2998.1589347079037800"
398,"6423.9777777777777778","3430.6563573883161512","2993.3214203894616266"
241,"7293.0833333333333333","4300.3848797250859107","2992.6984536082474226"
1115,"7073.2666666666666667","4082.2216494845360825","2991.0450171821305842"
127,"6167.3321678321678322","3176.9343220338983051","2990.3978457982695271"
56,"7916.9083333333333333","4928.1838487972508591","2988.7244845360824742"
664,"5941.0277777777777778","2954.2749140893470790","2986.7528636884306988"
924,"5774.8611111111111111","2789.5979381443298969","2985.2631729667812142"
588,"6961.4138888888888889","3984.7182130584192440","2976.6956758304696449"
218,"5970.5314685314685315","2995.7266949152542373","2974.8047736162142942"
188,"5959.7361111111111111","2988.5412371134020619","2971.1948739977090492"
163,"7908.5027777777777778","4940.0773195876288660","2968.4254581901489118"
618,"7496.7555555555555556","4528.9518900343642612","2967.8036655211912944"
424,"7560.7194444444444444","4593.3075601374570447","2967.4118843069873997"
300,"7708.1277777777777778","4741.8453608247422680","2966.2824169530355098"
943,"7595.7694444444444444","4629.7542955326460481","2966.0151489117983963"
1074,"6093.0972222222222222","3128.1013745704467354","2964.9958476517754868"
1110,"5596.7750000000000000","2635.1323024054982818","2961.6426975945017182"
257,"6269.9833333333333333","3309.1151202749140893","2960.8682130584192440"
724,"7463.0972222222222222","4502.6426116838487973","2960.4546105383734249"
1102,"7585.4195804195804196","4628.3114406779661017","2957.1081397416143179"
540,"6475.9335664335664336","3520.2436440677966102","2955.6899223657698234"
1045,"8888.4000000000000000","5935.3333333333333333","2953.0666666666666667"
1087,"7050.3666666666666667","4101.5721649484536082","2948.7945017182130585"
55,"5629.6333333333333333","2681.3470790378006873","2948.2862542955326460"
721,"8206.9555555555555556","5260.2268041237113402","2946.7287514318442154"
196,"6150.6333333333333333","3204.3762886597938144","2946.2570446735395189"
585,"6543.5472222222222222","3597.3298969072164948","2946.2173253150057274"
675,"5366.6777777777777778","2421.4123711340206186","2945.2654066437571592"
819,"6887.5416666666666667","3944.8591065292096220","2942.6825601374570447"
53,"6198.6472222222222222","3257.8969072164948454","2940.7503150057273768"
255,"7002.7777777777777778","4062.2182130584192440","2940.5595647193585338"
847,"7674.1444444444444444","4735.4553264604810997","2938.6891179839633447"
1109,"5869.4720279720279720","2936.5508474576271186","2932.9211805144008534"
763,"6907.4250000000000000","3978.5635738831615120","2928.8614261168384880"
844,"5264.1500000000000000","2336.9810996563573883","2927.1689003436426117"
441,"7039.5750000000000000","4116.0463917525773196","2923.5286082474226804"
1113,"7320.0861111111111111","4400.3625429553264605","2919.7235681557846506"
198,"4211.2166666666666667","1292.5000000000000000","2918.7166666666666667"
835,"6025.8416666666666667","3109.9484536082474227","2915.8932130584192440"
107,"7900.8055555555555556","4995.8694158075601375","2904.9361397479954181"
433,"6698.9027777777777778","3796.3247422680412371","2902.5780355097365407"
284,"6248.5279720279720280","3347.3792372881355932","2901.1487347398364348"
939,"6734.7750000000000000","3835.4398625429553265","2899.3351374570446735"
929,"6624.7222222222222222","3735.9639175257731959","2888.7583046964490263"
881,"5258.4972222222222222","2373.0085910652920962","2885.4886311569301260"
421,"9762.1583333333333333","6877.6838487972508591","2884.4744845360824742"
893,"7042.5244755244755245","4162.1122881355932203","2880.4121873888823042"
1004,"6031.9930069930069930","3152.0275423728813559","2879.9654646201256371"
671,"6657.5174825174825175","3787.7775423728813559","2869.7399401446011616"
86,"5650.1111111111111111","2781.2491408934707904","2868.8619702176403207"
548,"5908.3277777777777778","3039.6632302405498282","2868.6645475372279496"
1005,"6903.8527777777777778","4036.2061855670103093","2867.6465922107674685"
1096,"6278.8972222222222222","3419.6374570446735395","2859.2597651775486827"
341,"6323.0944444444444444","3465.9295532646048110","2857.1648911798396334"
287,"8464.0384615384615385","5614.5720338983050847","2849.4664276401564538"
91,"6350.8805555555555556","3502.7268041237113402","2848.1537514318442154"
30,"6125.0083333333333333","3280.1426116838487973","2844.8657216494845360"
627,"6722.9333333333333333","3881.2920962199312715","2841.6412371134020618"
158,"8501.0027777777777778","5659.5137457044673540","2841.4890320733104238"
1002,"6798.7638888888888889","3962.6030927835051546","2836.1607961053837343"
989,"6066.7867132867132867","3232.4385593220338983","2834.3481539646793884"
801,"5782.9944444444444444","2949.7972508591065292","2833.1971935853379152"
440,"6002.6611111111111111","3170.6443298969072165","2832.0167812142038946"
591,"6451.2888888888888889","3620.2474226804123711","2831.0414662084765178"
504,"7301.0027777777777778","4473.1872852233676976","2827.8154925544100802"
437,"7846.3305555555555556","5019.5206185567010309","2826.8099369988545247"
570,"5495.2750000000000000","2671.4450171821305842","2823.8299828178694158"
458,"8029.3500000000000000","5208.0206185567010309","2821.3293814432989691"
283,"7589.6048951048951049","4776.2288135593220339","2813.3760815455730710"
460,"4829.9583333333333333","2019.4192439862542955","2810.5390893470790378"
419,"6155.3611111111111111","3347.1099656357388316","2808.2511454753722795"
321,"6666.9000000000000000","3861.5189003436426117","2805.3810996563573883"
89,"6641.3601398601398601","3844.7966101694915254","2796.5635296906483347"
1024,"6832.0666666666666667","4038.9432989690721649","2793.1233676975945018"
537,"6328.3583333333333333","3535.3780068728522337","2792.9803264604810996"
481,"5999.0611111111111111","3207.3694158075601375","2791.6916953035509736"
1095,"5691.2888888888888889","2904.1288659793814433","2787.1600229095074456"
378,"6951.2638888888888889","4165.9192439862542955","2785.3446449026345934"
221,"6564.5027777777777778","3781.9587628865979381","2782.5440148911798397"
406,"6772.4138888888888889","3990.4570446735395189","2781.9568442153493700"
941,"5859.5769230769230769","3078.8516949152542373","2780.7252281616688396"
242,"5111.4527777777777778","2330.9003436426116838","2780.5524341351660940"
877,"7134.8722222222222222","4355.0463917525773196","2779.8258304696449026"
884,"6273.6748251748251748","3495.0995762711864407","2778.5752489036387341"
220,"5757.0861111111111111","2980.8264604810996564","2776.2596506300114547"
177,"5022.3416666666666667","2246.3092783505154639","2776.0323883161512028"
501,"6141.5034965034965035","3366.0127118644067797","2775.4907846390897238"
1106,"5784.9861111111111111","3014.3917525773195876","2770.5943585337915235"
369,"7392.1416666666666667","4628.5257731958762887","2763.6158934707903780"
882,"7098.9722222222222222","4339.2164948453608247","2759.7557273768613975"
352,"7274.3611111111111111","4515.3608247422680412","2759.0002863688430699"
121,"5387.5694444444444444","2635.6512027491408935","2751.9182416953035509"
132,"6866.9370629370629371","4119.1546610169491525","2747.7824019201137846"
31,"6573.5333333333333333","3831.0498281786941581","2742.4835051546391752"
632,"7544.0361111111111111","4801.9003436426116838","2742.1357674684994273"
661,"7535.6277777777777778","4795.6649484536082474","2739.9628293241695304"
409,"6275.4000000000000000","3535.6065292096219931","2739.7934707903780069"
1084,"6898.4305555555555556","4159.4089347079037801","2739.0216208476517755"
727,"5446.6027777777777778","2708.9329896907216495","2737.6697880870561283"
1099,"9031.2222222222222222","6294.4312714776632302","2736.7909507445589920"
365,"6159.6748251748251748","3425.7245762711864407","2733.9502489036387341"
566,"5770.5888888888888889","3037.5000000000000000","2733.0888888888888889"
773,"6425.6583333333333333","3695.9518900343642612","2729.7064432989690721"
412,"9167.3531468531468531","6439.9512711864406780","2727.4018756667061751"
904,"6634.7937062937062937","3908.6271186440677966","2726.1665876496384971"
766,"6719.8076923076923077","3998.3644067796610169","2721.4432855280312908"
1077,"5393.1222222222222222","2673.5481099656357388","2719.5741122565864834"
415,"6842.7055555555555556","4123.3625429553264605","2719.3430126002290951"
170,"5821.5027777777777778","3104.1477663230240550","2717.3550114547537228"
852,"5494.8861111111111111","2782.6941580756013746","2712.1919530355097365"
744,"7640.1048951048951049","4928.9322033898305085","2711.1726917150645964"
786,"4624.2000000000000000","1915.7285223367697595","2708.4714776632302405"
649,"4723.6527777777777778","2015.1941580756013746","2708.4586197021764032"
743,"4833.4583333333333333","2125.2491408934707904","2708.2091924398625429"
1105,"5447.8638888888888889","2739.8127147766323024","2708.0511741122565865"
1030,"4661.8694444444444444","1955.4123711340206186","2706.4570733104238258"
776,"5630.1638888888888889","2923.8333333333333333","2706.3305555555555556"
505,"5608.5527777777777778","2907.3728522336769759","2701.1799255441008019"
